id,length,name,genre
2238,1236,Judy Kuhn,Pop/Rock
2242,1236,Roger Daltrey,Pop/Rock
2245,1236,Linda Perhacs,Folk
2255,1236,Plastic Bertrand,Pop/Rock
2257,1236,Possessed,Pop/Rock
2303,1236,Martin Sexton,Folk
2317,1236,Penetration,Pop/Rock
2324,1236,Marvin Sease,Blues
2350,1236,Jennifer Holliday,Pop/Rock
2356,1236,Charlie Parr,Folk
2363,1236,Martin Gore,Pop/Rock
2379,1236,Peter Rowan,Country
2387,1236,Jermaine Jackson,R&B;
2395,1236,Jerry Douglas,Country
2400,1236,Jerry Garcia,Pop/Rock
2403,1236,Matt Bianco,Pop/Rock
2436,1236,Marmalade,Pop/Rock
2437,1236,Max Romeo,Reggae
2456,1236,The Rance Allen Group,Religious
2460,1236,Rare Earth,Pop/Rock
2463,1236,Jesse Winchester,Pop/Rock
2468,1236,Roy Buchanan,Blues
2469,1236,Ray Barretto,Latin
2470,1236,Roy Clark,Country
2473,1236,Pilot,Pop/Rock
2484,1236,Jim Ed Brown,Country
2509,1236,Jimmy Cobb,Jazz
2513,1236,Kai Winding,Jazz
2530,1236,Nirvana,Pop/Rock
2533,1236,Porter Wagoner,Country
2567,1236,Public Image Ltd.,Pop/Rock
2569,1236,Katrina & the Waves,Pop/Rock
2572,1236,Nancy Sinatra,Pop/Rock
2575,1236,Martin Rev,Pop/Rock
2580,1236,Naked Raygun,Pop/Rock
2592,1236,Nara LeÃ£o,Latin
2593,1236,Pure Prairie League,Pop/Rock
2607,1236,Nat Adderley,Jazz
2630,1236,Masters of Reality,Pop/Rock
2649,1236,R.L. Burnside,Blues
2660,1236,Michael Card,Religious
2665,1236,Michael Franks,Vocal
2669,1236,Ohio Express,Pop/Rock
2675,1236,Michael Hurley,Folk
2678,1236,Nick Heyward,Pop/Rock
2680,1236,Maxine Brown,R&B;
2684,1236,Randy Scruggs,Country
2686,1236,Mavis Staples,R&B;
2689,1236,New Riders of the Purple Sage,Pop/Rock
2721,1236,The Motors,Pop/Rock
2753,1236,Ralfi Pagan,Latin
2767,1236,Mingus Big Band,Jazz
2768,1236,The Psychedelic Furs,Pop/Rock
2776,1236,The Residents,Pop/Rock
2778,1236,The Rezillos,Pop/Rock
2780,1236,The Six Parts Seven,Pop/Rock
2785,1236,Mission of Burma,Pop/Rock
2789,1236,Ozzy Osbourne,Pop/Rock
2798,1236,2 Brothers on the 4th Floor,Pop/Rock
2807,1236,Noel Redding,Pop/Rock
2816,1236,Red Simpson,Country
2828,1236,Old & In the Way,Country
2830,1236,Michael Nesmith,Pop/Rock
2833,1236,Old Crow Medicine Show,Pop/Rock
2847,1236,Mick Taylor,Pop/Rock
2848,1236,Mickey Gilley,Country
2855,1236,Michel Berger,Pop/Rock
2912,1236,The Whispers,R&B;
2917,1236,The Vapors,Pop/Rock
2918,1236,The Vibrators,Pop/Rock
2931,1236,Wipers,Pop/Rock
2934,1236,The Rockin' Berries,Pop/Rock
2942,1236,The Wonder Stuff,Unknown
2949,1236,Os Mutantes,International
2958,1236,Mike Oldfield,New Age
2963,1236,The Raincoats,Pop/Rock
2969,1236,The Real Kids,Pop/Rock
2979,1236,The Power Station,Pop/Rock
2981,1236,The Records,Pop/Rock
2982,1236,A.C. Reed,Blues
3000,1236,Anouk,Pop/Rock
3016,1236,Mink DeVille,Pop/Rock
3024,1236,Adriana Calcanhotto,Latin
3028,1236,Minnie Riperton,R&B;
3036,1236,10cc,Pop/Rock
3057,1236,Art Garfunkel,Pop/Rock
3070,1236,Al Martino,Vocal
3071,1236,Al Kooper,Pop/Rock
3083,1236,Thelma Houston,R&B;
3084,1236,Tom T. Hall,Country
3085,1236,Alcatrazz,Pop/Rock
3087,1236,Alex Bugnon,Jazz
3088,1236,Brian Hyland,Pop/Rock
3094,1236,Brian Poole & the Tremeloes,Pop/Rock
3117,1236,The Bucketheads,Electronic
3132,1236,George Clinton,R&B;
3135,1236,Magnus Karlsson,Pop/Rock
3164,1236,Gilbert O'Sullivan,Pop/Rock
3195,1236,Fred Anderson,Jazz
3220,1236,Man Parrish,Electronic
3253,1236,The Three Degrees,R&B;
3266,1236,Modern English,Pop/Rock
3279,1236,Dave Stewart,Pop/Rock
3292,1236,The Statler Brothers,Country
3297,1236,Rhiannon Giddens,Country
3303,1236,Willie Hutch,R&B;
3305,1236,The Vogues,Pop/Rock
3306,1236,The Walker Brothers,Pop/Rock
3316,1236,APB,Pop/Rock
3323,1236,X-Ray Spex,Pop/Rock
3324,1236,The Waitresses,Pop/Rock
3338,1236,Ace Frehley,Pop/Rock
3342,1236,The Abyssinians,Reggae
3344,1236,Monty Alexander,Jazz
3349,1236,Billy Preston,R&B;
3367,1236,Buckethead,Avant-Garde
3390,1236,Ziggy Marley & the Melody Makers,Reggae
3474,1236,Tommy Sands,Pop/Rock
3476,1236,Alain Bashung,Pop/Rock
3494,1236,The Box Tops,Pop/Rock
3501,1236,The Brooklyn Tabernacle Choir,Religious
3520,1236,Buddy Tate,Jazz
3531,1236,Strawberry Alarm Clock,Pop/Rock
3532,1236,Strawberry Switchblade,Pop/Rock
3545,1236,Bud Shank,Jazz
3551,1236,David Frizzell,Country
3552,1236,David Bromberg,Folk
3581,1236,David Crosby,Pop/Rock
3582,1236,David Essex,Pop/Rock
3585,1236,C.W. McCall,Country
3594,1236,Candlemass,Pop/Rock
3625,1236,Giorgio Moroder,Pop/Rock
3629,1236,Gary McFarland,Jazz
3648,1236,Gloria Gaynor,R&B;
3659,1236,Hank Crawford,Jazz
3660,1236,Malcolm McLaren,Pop/Rock
3668,1236,Gordon Lightfoot,Folk
3692,1236,Golden Smog,Pop/Rock
3697,1236,Marcus Roberts,Jazz
3699,1236,Manowar,Pop/Rock
3707,1236,Helen Reddy,Vocal
3711,1236,Daniel Johnston,Pop/Rock
3733,1236,Hellhammer,Pop/Rock
3738,1236,Herbie Mann,Jazz
3739,1236,William Clarke,Blues
3780,1236,Joel Rafael,Folk
3781,1236,Z.Z. Hill,Blues
3791,1236,Gheorghe Zamfir,Easy Listening
3871,1236,Steeleye Span,Folk
3873,1236,Translator,Pop/Rock
3885,1236,Trouble,Pop/Rock
3890,1236,Paul Gilbert,Pop/Rock
3897,1236,Slide Hampton,Jazz
3900,1236,Paul Kelly,Pop/Rock
3901,1236,Skeeter Davis,Country
3916,1236,Paul Revere & the Raiders,Pop/Rock
3942,1236,Steve Lacy,Jazz
3946,1236,Andy Irvine,International
3948,1236,Paul Williams,Pop/Rock
3965,1236,Steve Hackett,Pop/Rock
3968,1236,Steve Harley & Cockney Rebel,Pop/Rock
3982,1236,Swell Maps,Pop/Rock
3984,1236,Angelic Upstarts,Pop/Rock
3990,1236,The Bluegrass Album Band,Country
3991,1236,John Adams,Classical
4019,1236,The Firm,Pop/Rock
4021,1236,The Five Stairsteps,R&B;
4024,1236,Blue Mountain,Pop/Rock
4032,1236,Folk Implosion,Pop/Rock
4041,1236,The Chantays,Pop/Rock
4051,1236,Bob Luman,Country
4063,1236,Keith Emerson,Pop/Rock
4065,1236,Bobby Vinton,Vocal
4067,1236,Commodores,R&B;
4089,1236,Bobby McFerrin,Vocal
4090,1236,Bonham,Pop/Rock
4092,1236,Icehouse,Pop/Rock
4102,1236,Billy Walker,Country
4123,1236,Charlie Watts,Jazz
4133,1236,Kronos Quartet,Classical
4143,1236,Chris de Burgh,Pop/Rock
4148,1236,Koop,Electronic
4157,1236,J.K. & Co.,Pop/Rock
4193,1236,Clarence Clemons,Pop/Rock
4214,1236,James Morrison,Jazz
4217,1236,The Crests,R&B;
4222,1236,D.R.I.,Pop/Rock
4230,1236,Joe Diffie,Country
4247,1236,Bennie Maupin,Jazz
4288,1236,Cockney Rejects,Pop/Rock
4289,1236,FM,Pop/Rock
4295,1236,Robert Francis,Pop/Rock
4301,1236,Eddie Gale,Jazz
4303,1236,Felt,Pop/Rock
4311,1236,Freda Payne,R&B;
4328,1236,Freddie McGregor,Reggae
4335,1236,Graham Central Station,R&B;
4342,1236,Chad & Jeremy,Pop/Rock
4350,1236,Emitt Rhodes,Pop/Rock
4368,1236,Twila Paris,Religious
4372,1236,Gene Watson,Country
4385,1236,Luther Ingram,R&B;
4393,1236,Luther "Guitar Junior" Johnson,Blues
4402,1236,Duane Allman,Pop/Rock
4423,1236,Jay & the Americans,Pop/Rock
4424,1236,Ultravox,Pop/Rock
4433,1236,John Cafferty & the Beaver Brown Band,Pop/Rock
4440,1236,Jean Knight,R&B;
4453,1236,John Waite,Pop/Rock
4460,1236,The Millennium,Pop/Rock
4470,1236,W.A.S.P.,Pop/Rock
4478,1236,Deniece Williams,R&B;
4485,1236,Was (Not Was),Pop/Rock
4488,1236,Lenny Williams,R&B;
4522,1236,Horace Parlan,Jazz
4523,1236,El Chicano,Pop/Rock
4526,1236,The Jones Girls,R&B;
4531,1236,Maria McKee,Pop/Rock
4535,1236,Josey Wales,Reggae
4540,1236,Loose Ends,R&B;
4579,1236,Lowell George,Pop/Rock
4591,1236,Utopia,Pop/Rock
4613,1236,Peter Murphy,Pop/Rock
4624,1236,Vern Gosdin,Country
4626,1236,Section 25,Pop/Rock
4636,1236,Norman Connors,Jazz
4641,1236,Phil Manzanera,Pop/Rock
4646,1236,Mark-Almond,Pop/Rock
4651,1236,Marlena Shaw,Vocal
4669,1236,Rotary Connection,R&B;
4680,1236,Marshall Crenshaw,Pop/Rock
4688,1236,Kate & Anna McGarrigle,Folk
4689,1236,Kate Bush,Pop/Rock
4693,1236,Prince Jazzbo,Reggae
4709,1236,Quiet Riot,Pop/Rock
4713,1236,Corb Lund,Country
4722,1236,Mary Youngblood,New Age
4725,1236,Ralph McTell,Folk
4727,1236,Neil Diamond,Pop/Rock
4754,1236,Mel Lewis,Jazz
4761,1236,Metal Church,Pop/Rock
4768,1236,Red Lorry Yellow Lorry,Pop/Rock
4777,1236,Michael Martin Murphey,Country
4785,1236,Michael Henderson,R&B;
4795,1236,Michal Urbaniak,Jazz
4803,1236,The Outlaws,Pop/Rock
4833,1236,Mikey Dread,Reggae
4835,1236,The Rutles,Pop/Rock
4849,1236,The Soul Survivors,R&B;
4864,1236,The Tubes,Pop/Rock
4869,1236,999,Pop/Rock
4874,1236,45 Grave,Pop/Rock
4876,1236,54-40,Pop/Rock
4880,1236,The Undertones,Pop/Rock
4883,1236,The Tornados,Pop/Rock
4888,1236,Stuart Duncan,Country
4890,1236,The Tremeloes,Pop/Rock
4902,1236,ABBA,Pop/Rock
4924,1236,Three Dog Night,Pop/Rock
4928,1236,Accept,Pop/Rock
4944,1236,Arlo Guthrie,Folk
4961,1236,Alan Silvestri,Stage & Screen
4975,1236,Brant Bjork,Pop/Rock
4982,1236,Brian Kennedy,Pop/Rock
4993,1236,Todd Rundgren,Pop/Rock
4995,1236,Brigitte Fontaine,Pop/Rock
5001,1236,Brooklyn Bridge,Pop/Rock
5007,1236,Brownsville Station,Pop/Rock
5031,1236,Georges Delerue,Stage & Screen
5033,1236,Captain Beyond,Pop/Rock
5042,1236,Ghost,Pop/Rock
5050,1236,Hanoi Rocks,Pop/Rock
5085,1236,Marcos Valle,Latin
5097,1236,Wings,Pop/Rock
5108,1236,Yazoo,Pop/Rock
5109,1236,Dave Dudley,Country
5119,1236,Wynton Marsalis,Jazz
5128,1236,Rodrigo Amarante,Pop/Rock
5152,1236,Thee Oh Sees,Pop/Rock
5186,1236,Matt Simons,Pop/Rock
5192,1236,Jigsaw,Pop/Rock
5197,1236,Shinyribs,Pop/Rock
5208,1236,Lukas Nelson,Pop/Rock
5210,1236,The Alan Parsons Project,Pop/Rock
5213,1236,The Blasters,Pop/Rock
5226,1236,The Outsiders,Pop/Rock
5259,1236,Oneohtrix Point Never,Electronic
5264,1236,The Outsiders,Pop/Rock
5273,1236,Mulatu Astatke,International
5280,1236,X,Pop/Rock
5292,1236,The Dead Weather,Pop/Rock
5294,1236,Tame Impala,Pop/Rock
5301,1236,Kevin Morby,Pop/Rock
5330,1236,Manfred Mann,Pop/Rock
5354,1236,Charles Bradley,R&B;
5367,1236,The Head and the Heart,Pop/Rock
5375,1236,Gigi Masin,Electronic
5421,1236,Matthew Koma,Pop/Rock
5429,1236,King Krule,Pop/Rock
5443,1236,Father John Misty,Pop/Rock
5449,1236,Dan Croll,Pop/Rock
15,1235,Allan Holdsworth,Pop/Rock
18,1235,Tangerine Dream,Electronic
41,1235,T. Rex,Pop/Rock
42,1235,Alice Cooper,Pop/Rock
43,1235,Paolo Conte,Vocal
48,1235,Tony Bennett,Vocal
55,1235,Brian May,Pop/Rock
59,1235,The Trashmen,Pop/Rock
64,1235,Spanky & Our Gang,Pop/Rock
69,1235,Sparks,Pop/Rock
74,1235,Charles Mingus,Jazz
95,1235,Traffic,Pop/Rock
118,1235,Patsy Cline,Country
140,1235,The Paul Butterfield Blues Band,Blues
151,1235,Paul Motian,Jazz
164,1235,Shelly Manne,Jazz
165,1235,Television,Pop/Rock
190,1235,Stephen Stills,Pop/Rock
200,1235,Steppenwolf,Pop/Rock
213,1235,Shirley Collins,Folk
238,1235,Terry Callier,R&B;
241,1235,Slim Harpo,Blues
246,1235,The 5th Dimension,Pop/Rock
249,1235,The Action,Pop/Rock
258,1235,Paul McCartney,Pop/Rock
259,1235,Terry Reid,Pop/Rock
266,1235,Jim Morrison,Pop/Rock
267,1235,Solomon Burke,R&B;
269,1235,AndraÃ© Crouch,Religious
278,1235,Paul Simon,Pop/Rock
295,1235,Sly & the Family Stone,R&B;
298,1235,Suzi Quatro,Pop/Rock
302,1235,The Archies,Pop/Rock
306,1235,Andrew Hill,Jazz
311,1235,Smokey Robinson & the Miracles,R&B;
344,1235,Andy Williams,Vocal
345,1235,The Band,Pop/Rock
348,1235,Simon & Garfunkel,Pop/Rock
355,1235,Sonny Rollins,Jazz
359,1235,Gladys Knight,R&B;
371,1235,The Beach Boys,Pop/Rock
372,1235,The Blues Project,Pop/Rock
382,1235,Bee Gees,Pop/Rock
384,1235,Sonny Stitt,Jazz
388,1235,Blondie,Pop/Rock
402,1235,The Amboy Dukes,Pop/Rock
408,1235,The Big Bopper,Pop/Rock
411,1235,The Everly Brothers,Pop/Rock
412,1235,Edwin Starr,R&B;
413,1235,Syl Johnson,R&B;
436,1235,Betty Carter,Vocal
440,1235,Betty Harris,R&B;
456,1235,The Fall,Pop/Rock
458,1235,The Manhattans,R&B;
461,1235,Big Star,Pop/Rock
465,1235,The Marshall Tucker Band,Pop/Rock
467,1235,The Lovin' Spoonful,Folk
475,1235,Bo Diddley,Pop/Rock
481,1235,The Chambers Brothers,R&B;
485,1235,The Free Design,Pop/Rock
495,1235,Faces,Pop/Rock
498,1235,Elvis Costello,Pop/Rock
502,1235,B.B. King,Blues
503,1235,The Mamas & the Papas,Pop/Rock
505,1235,Blue Cheer,Pop/Rock
506,1235,The Mar-Keys,R&B;
521,1235,The Five Satins,R&B;
522,1235,The Guess Who,Pop/Rock
523,1235,The Bobby Fuller Four,Pop/Rock
527,1235,Blue Ã–yster Cult,Pop/Rock
528,1235,Bachman-Turner Overdrive,Pop/Rock
537,1235,The Five Keys,R&B;
539,1235,Jimmy Martin,Country
540,1235,Badfinger,Pop/Rock
541,1235,Bobby Womack,R&B;
556,1235,Keith Jarrett,Jazz
559,1235,Bob Dylan,Pop/Rock
570,1235,Kenny Burrell,Jazz
575,1235,Joan Baez,Folk
577,1235,Bob Marley & the Wailers,Reggae
587,1235,Bobby Darin,Pop/Rock
590,1235,Leonard Cohen,Pop/Rock
595,1235,Bob Seger,Pop/Rock
609,1235,The Cleftones,R&B;
612,1235,Ian & Sylvia,Folk
623,1235,Bad Company,Pop/Rock
626,1235,Ken Boothe,Reggae
632,1235,The Clash,Pop/Rock
634,1235,The Coasters,R&B;
635,1235,King Crimson,Pop/Rock
639,1235,Jimmy Reed,Blues
647,1235,Bobby Vee,Pop/Rock
663,1235,Kevin Ayers,Pop/Rock
666,1235,The Lettermen,Vocal
669,1235,Billy Fury,Pop/Rock
678,1235,Bobby "Blue" Bland,Blues
679,1235,Bobby Hutcherson,Jazz
682,1235,Killing Joke,Pop/Rock
692,1235,The Impressions,R&B;
693,1235,Ike Quebec,Jazz
700,1235,The Jackson 5,R&B;
704,1235,Billy Bragg,Pop/Rock
705,1235,Kevin Coyne,Pop/Rock
706,1235,The Jam,Pop/Rock
707,1235,Kiss,Pop/Rock
719,1235,The Heptones,Reggae
720,1235,James Gang,Pop/Rock
731,1235,Ian Hunter,Pop/Rock
735,1235,The Hollies,Pop/Rock
740,1235,Jimmy Page,Pop/Rock
756,1235,Ian Dury,Pop/Rock
758,1235,King Curtis,R&B;
759,1235,Colosseum,Pop/Rock
764,1235,Black Flag,Pop/Rock
772,1235,Chic,R&B;
773,1235,King Tubby,Reggae
774,1235,The Limeliters,Folk
778,1235,Black Oak Arkansas,Pop/Rock
783,1235,Chet Baker,Jazz
784,1235,Ike & Tina Turner,R&B;
798,1235,Chris Rea,Pop/Rock
805,1235,Christy Moore,International
814,1235,Booker Little,Jazz
822,1235,Iron Maiden,Pop/Rock
833,1235,The Incredible String Band,Folk
839,1235,The Kinks,Pop/Rock
853,1235,Jack Nitzsche,Pop/Rock
856,1235,Isaac Hayes,R&B;
858,1235,The Kingston Trio,Folk
864,1235,Chuck Jackson,R&B;
877,1235,Kraftwerk,Electronic
882,1235,Cheap Trick,Pop/Rock
885,1235,Ladysmith Black Mambazo,International
893,1235,"Lambert, Hendricks & Ross",Jazz
895,1235,Bootsy Collins,R&B;
902,1235,James Carr,R&B;
913,1235,Jackie Wilson,R&B;
917,1235,Chris Montez,Pop/Rock
928,1235,Cissy Houston,R&B;
930,1235,The Creation,Pop/Rock
944,1235,Cream,Pop/Rock
951,1235,The Doors,Pop/Rock
961,1235,Chubby Checker,R&B;
962,1235,Barrett Strong,R&B;
963,1235,Connie Francis,Pop/Rock
971,1235,Labelle,R&B;
976,1235,The Drifters,R&B;
984,1235,J.J. Johnson,Jazz
986,1235,Joe Lovano,Jazz
987,1235,J.J. Cale,Pop/Rock
1002,1235,Cornell Campbell,Reggae
1004,1235,Jacques Brel,Vocal
1027,1235,Barclay James Harvest,Pop/Rock
1045,1235,Be Bop Deluxe,Pop/Rock
1047,1235,Ahmad Jamal,Jazz
1048,1235,Jackie DeShannon,Pop/Rock
1053,1235,Jackie McLean,Jazz
1054,1235,James Brown,R&B;
1059,1235,Eydie Gorme,Vocal
1064,1235,Jackie Mittoo,Reggae
1068,1235,Cluster,Electronic
1073,1235,Jimmy Webb,Pop/Rock
1074,1235,Parliament,R&B;
1080,1235,Jackson C. Frank,Folk
1090,1235,Crazy Horse,Pop/Rock
1093,1235,"Crosby, Stills & Nash",Pop/Rock
1096,1235,Creedence Clearwater Revival,Pop/Rock
1097,1235,Talking Heads,Pop/Rock
1098,1235,Pat Boone,Vocal
1099,1235,James Cotton,Blues
1108,1235,Thad Jones,Jazz
1123,1235,The Beau Brummels,Pop/Rock
1129,1235,Benny Golson,Jazz
1139,1235,The Cyrkle,Pop/Rock
1141,1235,Laura Nyro,Pop/Rock
1153,1235,The Damned,Pop/Rock
1155,1235,Frank Zappa,Pop/Rock
1156,1235,Fela Kuti,International
1158,1235,Led Zeppelin,Pop/Rock
1166,1235,Joe Henderson,Jazz
1168,1235,Frankie Lymon,R&B;
1169,1235,Eddie Fisher,Vocal
1185,1235,D.O.A.,Pop/Rock
1194,1235,Faron Young,Country
1196,1235,Curtis Mayfield,R&B;
1200,1235,The Easybeats,Pop/Rock
1209,1235,Eddie Van Halen,Pop/Rock
1229,1235,Clarence Carter,R&B;
1236,1235,Donald Byrd,Jazz
1237,1235,Barbara Lynn,R&B;
1245,1235,Roger Miller,Country
1251,1235,Bay City Rollers,Pop/Rock
1256,1235,Jack Bruce,Pop/Rock
1263,1235,Cliff Richard,Pop/Rock
1273,1235,Eric Burdon,Pop/Rock
1284,1235,Spyro Gyra,Jazz
1297,1235,Dusty Springfield,Pop/Rock
1305,1235,Toots Thielemans,Jazz
1306,1235,Sham 69,Pop/Rock
1307,1235,Gene Ammons,Jazz
1321,1235,Fairport Convention,Pop/Rock
1327,1235,Gene Chandler,R&B;
1342,1235,Tammi Terrell,R&B;
1346,1235,Ben E. King,R&B;
1349,1235,Dionne Warwick,R&B;
1354,1235,Gentle Giant,Pop/Rock
1360,1235,Eddie & the Hot Rods,Pop/Rock
1363,1235,Frankie Avalon,Pop/Rock
1384,1235,Eddie Floyd,R&B;
1390,1235,Doc Watson,Folk
1399,1235,Luther Allison,Blues
1405,1235,Lynyrd Skynyrd,Pop/Rock
1407,1235,Carla Thomas,R&B;
1416,1235,Duane Eddy,Pop/Rock
1422,1235,Joe South,Pop/Rock
1423,1235,Joe Strummer,Pop/Rock
1426,1235,Don Byas,Jazz
1428,1235,Eddie Palmieri,Latin
1435,1235,Rita Marley,Reggae
1441,1235,Carole King,Pop/Rock
1443,1235,Serge Gainsbourg,Pop/Rock
1453,1235,John Coltrane,Jazz
1455,1235,Ry Cooder,Pop/Rock
1466,1235,Janis Joplin,Pop/Rock
1474,1235,U-Roy,Reggae
1489,1235,Alton Ellis,Reggae
1495,1235,Flaco JimÃ©nez,Latin
1496,1235,Elvin Jones,Jazz
1500,1235,Charlie Rich,Country
1503,1235,Elvis Presley,Pop/Rock
1504,1235,Flamin' Groovies,Pop/Rock
1516,1235,MC5,Pop/Rock
1518,1235,Fleetwood Mac,Pop/Rock
1528,1235,Gabor Szabo,Jazz
1531,1235,U.K. Subs,Pop/Rock
1539,1235,Don Gibson,Country
1550,1235,Carmen McRae,Vocal
1561,1235,Freddie King,Blues
1568,1235,Eric Clapton,Pop/Rock
1569,1235,Funkadelic,R&B;
1575,1235,Freddy Fender,Country
1580,1235,Dori Caymmi,Latin
1583,1235,Doris Day,Vocal
1589,1235,John Holt,Reggae
1599,1235,Magic Sam,Blues
1600,1235,Gato Barbieri,Jazz
1602,1235,War,R&B;
1606,1235,Deep Purple,Pop/Rock
1608,1235,John Renbourn,Folk
1611,1235,Free,Pop/Rock
1612,1235,Gang of Four,Pop/Rock
1621,1235,Del Shannon,Pop/Rock
1622,1235,Gene Clark,Pop/Rock
1628,1235,The Flying Burrito Brothers,Pop/Rock
1629,1235,Grace Slick,Pop/Rock
1631,1235,Focus,Pop/Rock
1637,1235,Don Williams,Country
1640,1235,Della Reese,Vocal
1642,1235,John Martyn,Folk
1653,1235,Johnnie Taylor,R&B;
1656,1235,Doug Sahm,Pop/Rock
1666,1235,Genesis,Pop/Rock
1673,1235,Gene Pitney,Pop/Rock
1674,1235,Gene Simmons,Pop/Rock
1693,1235,Rush,Pop/Rock
1695,1235,Johnny Rivers,Pop/Rock
1703,1235,Dr. Feelgood,Pop/Rock
1709,1235,Dr. John,Pop/Rock
1710,1235,Vic Damone,Vocal
1720,1235,Charles Lloyd,Jazz
1728,1235,Charlie Feathers,Pop/Rock
1731,1235,Dexter Gordon,Jazz
1732,1235,Lesley Gore,Pop/Rock
1737,1235,George Harrison,Pop/Rock
1743,1235,Joe Tex,R&B;
1744,1235,Johnny Thunders & the Heartbreakers,Pop/Rock
1753,1235,Charlie Haden,Jazz
1756,1235,Charlie Parker,Jazz
1760,1235,Jon Hendricks,Vocal
1761,1235,Johnny Hartman,Vocal
1764,1235,Jan & Dean,Pop/Rock
1767,1235,Johnny Griffin,Jazz
1790,1235,Ringo Starr,Pop/Rock
1795,1235,Horace Andy,Reggae
1824,1235,Uncle Tupelo,Pop/Rock
1827,1235,John Fahey,Folk
1832,1235,John McLaughlin,Jazz
1835,1235,John Fogerty,Pop/Rock
1837,1235,John Cale,Pop/Rock
1846,1235,John Entwistle,Pop/Rock
1847,1235,Lee Morgan,Jazz
1853,1235,Flatt & Scruggs,Country
1856,1235,Lee Konitz,Jazz
1858,1235,Zoot Sims,Jazz
1861,1235,Jeff Lynne,Pop/Rock
1884,1235,John Lennon,Pop/Rock
1889,1235,Lou Reed,Pop/Rock
1892,1235,Lou Rawls,R&B;
1894,1235,Mahavishnu Orchestra,Jazz
1896,1235,Loretta Lynn,Country
1902,1235,Wardell Gray,Jazz
1906,1235,Lee Hazlewood,Country
1912,1235,Robert Fripp,Pop/Rock
1913,1235,John Mayall,Blues
1917,1235,Johnny Jenkins,Blues
1922,1235,Johnny Kidd & the Pirates,Pop/Rock
1924,1235,Sandie Shaw,Pop/Rock
1927,1235,Link Wray,Pop/Rock
1930,1235,Jeff Beck,Pop/Rock
1938,1235,Johnny Adams,Blues
1959,1235,Vassar Clements,Country
1966,1235,Les McCann,Jazz
1973,1235,Judas Priest,Pop/Rock
1976,1235,Johnny Mathis,Vocal
1984,1235,Julie London,Vocal
1985,1235,Wes Montgomery,Jazz
1997,1235,Wayne Shorter,Jazz
2004,1235,Johnny Paycheck,Country
2009,1235,Diamond Head,Pop/Rock
2013,1235,Johnny Thunders,Pop/Rock
2020,1235,Scott Walker,Pop/Rock
2059,1235,Van der Graaf Generator,Pop/Rock
2073,1235,Saxon,Pop/Rock
2075,1235,Dinah Washington,Vocal
2076,1235,Van Halen,Pop/Rock
2087,1235,Dion & the Belmonts,Pop/Rock
2088,1235,Dio,Pop/Rock
2095,1235,Dion,Pop/Rock
2100,1235,Jonathan Richman,Pop/Rock
2117,1235,Joni Mitchell,Pop/Rock
2120,1235,Esther Phillips,R&B;
2121,1235,JosÃ© Feliciano,Vocal
2126,1235,Liza Minnelli,Vocal
2127,1235,"Peter, Paul and Mary",Folk
2130,1235,Lonnie Mack,Blues
2135,1235,Ron Carter,Jazz
2148,1235,Hoyt Axton,Country
2151,1235,Ritchie Valens,Pop/Rock
2156,1235,Howard Tate,R&B;
2165,1235,Sam & Dave,R&B;
2182,1235,Jim Hall,Jazz
2204,1235,Sam the Sham & the Pharaohs,Pop/Rock
2211,1235,Roy Haynes,Jazz
2214,1235,Sam Rivers,Jazz
2215,1235,Joy Division,Pop/Rock
2219,1235,Roberto Menescal,Latin
2221,1235,Robert Wyatt,Pop/Rock
2225,1235,Rod Stewart,Pop/Rock
2231,1235,Judy Collins,Folk
2233,1235,Jimmy Cliff,Reggae
2236,1235,Richie Havens,Folk
2237,1235,Santana,Pop/Rock
2258,1235,Scorpions,Pop/Rock
2263,1235,Karen Dalton,Folk
2268,1235,Little Milton,Blues
2278,1235,Rufus,R&B;
2279,1235,Prince Far I,Reggae
2282,1235,Rufus Thomas,R&B;
2288,1235,Procol Harum,Pop/Rock
2295,1235,Junior Kimbrough,Blues
2297,1235,Roky Erickson,Pop/Rock
2300,1235,Rick Nielsen,Pop/Rock
2301,1235,Van Morrison,Pop/Rock
2309,1235,Little Anthony & the Imperials,R&B;
2310,1235,Pentagram,Pop/Rock
2313,1235,Screamin' Jay Hawkins,R&B;
2320,1235,Martin Denny,Easy Listening
2321,1235,Vanilla Fudge,Pop/Rock
2332,1235,Little Feat,Pop/Rock
2342,1235,Love,Pop/Rock
2348,1235,Venom,Pop/Rock
2353,1235,Marvin Gaye,R&B;
2357,1235,Quicksilver Messenger Service,Pop/Rock
2370,1235,Racer X,Pop/Rock
2386,1235,Jeri Southern,Vocal
2389,1235,Petula Clark,Pop/Rock
2391,1235,R.E.M.,Pop/Rock
2397,1235,John Barry,Stage & Screen
2398,1235,Peter Tosh,Reggae
2401,1235,The New Christy Minstrels,Folk
2405,1235,Jerry Butler,R&B;
2411,1235,Neil Sedaka,Pop/Rock
2412,1235,Pharoah Sanders,Jazz
2423,1235,Ronnie Hawkins,Pop/Rock
2430,1235,Phil Ochs,Folk
2443,1235,Ramsey Lewis,Jazz
2454,1235,Rory Gallagher,Blues
2480,1235,Ray Brown,Jazz
2481,1235,Mercyful Fate,Pop/Rock
2491,1235,Roy Harper,Pop/Rock
2494,1235,Pink Floyd,Pop/Rock
2516,1235,Jimmy Dawkins,Blues
